1966	  2	 13	 235.9000
1966	  2	 14	 235.8500
1966	  2	 15	 235.8300
1966	  2	 16	 235.8000
1966	  2	 17	 235.8000
1966	  2	 18	 235.8000
1966	  2	 19	 235.7500
1966	  2	 20	 235.7500
1966	  2	 21	 235.7200
1966	  2	 22	 235.6500
1966	  2	 23	 235.6200
1966	  2	 24	 235.6000
1966	  2	 25	 235.6000
1966	  2	 26	 235.6000
1966	  2	 27	 235.5600
1966	  2	 28	 235.5500
1966	  3	  1	 235.5500
1966	  3	  2	 235.5100
1966	  3	  3	 235.5100
1966	  3	  4	 235.5000
1966	  3	  5	 235.4200
1966	  3	  6	 235.3200
1966	  3	  7	 235.3500
1966	  3	  8	 235.3300
1966	  3	  9	 235.3000
1966	  3	 10	 235.3000
1966	  3	 11	 235.3000
1966	  3	 12	 235.2900
1966	  3	 13	 235.2500
1966	  3	 14	 235.2500
1966	  3	 15	 235.2300
1966	  3	 16	 235.2300
1966	  3	 17	 235.2000
1966	  3	 18	 235.2000
1966	  3	 19	 235.1800
1966	  3	 20	 235.1800
1966	  3	 21	 235.1600
1966	  3	 22	 235.1300
1966	  3	 23	 235.1300
1966	  3	 24	 235.1100
1966	  3	 25	 235.1100
1966	  3	 26	 235.1000
1966	  3	 27	 235.1000
1966	  3	 28	 235.1000
1966	  3	 29	 234.9600
1966	  3	 30	 234.9000
1966	  3	 31	 235.0500
1966	  4	  1	 235.0200
1966	  4	  2	 234.9800
1966	  4	  3	 235.0000
1966	  4	  4	 235.0200
1966	  4	  5	 234.8500
1966	  4	  6	 234.9000
1966	  4	  7	 234.8800
1966	  4	  8	 234.8300
1966	  4	  9	 234.9000
1966	  4	 10	 234.8500
1966	  4	 11	 234.9000
1966	  4	 12	 234.8500
1966	  4	 13	 234.8000
1966	  4	 14	 234.8000
1966	  4	 15	 234.7500
1966	  4	 16	 234.7800
1966	  4	 17	 234.7500
1966	  4	 18	 234.7200
1966	  4	 19	 234.7000
1966	  4	 20	 234.7000
1966	  4	 21	 234.7000
1966	  4	 22	 234.6500
1966	  4	 23	 234.6300
1966	  4	 24	 234.6300
1966	  4	 25	 234.6000
1966	  4	 26	 234.6000
1966	  4	 27	 234.5800
1966	  4	 28	 234.5300
1966	  4	 29	 234.5000
1966	  4	 30	 234.6000
1966	  5	  1	 234.6000
1966	  5	  2	 234.6000
1966	  5	  3	 234.6500
1966	  5	  4	 234.6300
1966	  5	  5	 234.6000
1966	  5	  6	 234.6300
1966	  5	  7	 234.6300
1966	  5	  8	 234.6000
1966	  5	  9	 234.5800
1966	  5	 10	 234.5800
1966	  5	 11	 234.5500
1966	  5	 12	 234.5300
1966	  5	 13	 234.5300
1966	  5	 14	 234.5000
1966	  5	 15	 234.5000
1966	  5	 16	 234.5100
